id,name,category,price,stock
9020,books-9020,books,57.40,140
9021,home-9021,home,58.77,147
9022,toys-9022,toys,60.14,154
9023,food-9023,food,61.51,161
9024,electronics-9024,electronics,62.88,168
9025,clothing-9025,clothing,64.25,175
9026,books-9026,books,65.62,182
9027,home-9027,home,66.99,189
9028,toys-9028,toys,68.36,196
9029,food-9029,food,69.73,203
9030,electronics-9030,electronics,71.10,210
9031,clothing-9031,clothing,72.47,217
9032,books-9032,books,73.84,224
9033,home-9033,home,75.21,231
9034,toys-9034,toys,76.58,238
9035,food-9035,food,77.95,245
9036,electronics-9036,electronics,79.32,252
9037,clothing-9037,clothing,80.69,259
9038,books-9038,books,82.06,266
9039,home-9039,home,83.43,273
9040,toys-9040,toys,84.80,280
9041,food-9041,food,86.17,287
9042,electronics-9042,electronics,87.54,294
9043,clothing-9043,clothing,88.91,301
9044,books-9044,books,90.28,308
9045,home-9045,home,91.65,315
9046,toys-9046,toys,93.02,322
9047,food-9047,food,94.39,329
9048,electronics-9048,electronics,95.76,336
9049,clothing-9049,clothing,97.13,343
9050,books-9050,books,98.50,350
9051,home-9051,home,99.87,357
9052,toys-9052,toys,1.24,364
9053,food-9053,food,2.61,371
9054,electronics-9054,electronics,3.98,378
9055,clothing-9055,clothing,5.35,385
9056,books-9056,books,6.72,392
9057,home-9057,home,8.09,399
9058,toys-9058,toys,9.46,406
9059,food-9059,food,10.83,413
9060,electronics-9060,electronics,12.20,420
9061,clothing-9061,clothing,13.57,427
9062,books-9062,books,14.94,434
9063,home-9063,home,16.31,441
9064,toys-9064,toys,17.68,448
9065,food-9065,food,19.05,455
9066,electronics-9066,electronics,20.42,462
9067,clothing-9067,clothing,21.79,469
9068,books-9068,books,23.16,476
9069,home-9069,home,24.53,483
9070,toys-9070,toys,25.90,490
9071,food-9071,food,27.27,497
9072,electronics-9072,electronics,28.64,4
9073,clothing-9073,clothing,30.01,11
9074,books-9074,books,31.38,18
9075,home-9075,home,32.75,25
9076,toys-9076,toys,34.12,32
9077,food-9077,food,35.49,39
9078,electronics-9078,electronics,36.86,46
9079,clothing-9079,clothing,38.23,53
9080,books-9080,books,39.60,60
9081,home-9081,home,40.97,67
9082,toys-9082,toys,42.34,74
9083,food-9083,food,43.71,81
9084,electronics-9084,electronics,45.08,88
9085,clothing-9085,clothing,46.45,95
9086,books-9086,books,47.82,102
9087,home-9087,home,49.19,109
9088,toys-9088,toys,50.56,116
9089,food-9089,food,51.93,123
9090,electronics-9090,electronics,53.30,130
9091,clothing-9091,clothing,54.67,137
9092,books-9092,books,56.04,144
9093,home-9093,home,57.41,151
9094,toys-9094,toys,58.78,158
9095,food-9095,food,60.15,165
9096,electronics-9096,electronics,61.52,172
9097,clothing-9097,clothing,62.89,179
9098,books-9098,books,64.26,186
9099,home-9099,home,65.63,193
9100,toys-9100,toys,67.00,200
9101,food-9101,food,68.37,207
9102,electronics-9102,electronics,69.74,214
9103,clothing-9103,clothing,71.11,221
9104,books-9104,books,72.48,228
9105,home-9105,home,73.85,235
9106,toys-9106,toys,75.22,242
9107,food-9107,food,76.59,249
9108,electronics-9108,electronics,77.96,256
9109,clothing-9109,clothing,79.33,263
9110,books-9110,books,80.70,270
9111,home-9111,home,82.07,277
9112,toys-9112,toys,83.44,284
9113,food-9113,food,84.81,291
9114,electronics-9114,electronics,86.18,298
9115,clothing-9115,clothing,87.55,305
9116,books-9116,books,88.92,312
9117,home-9117,home,90.29,319
9118,toys-9118,toys,91.66,326
9119,food-9119,food,93.03,333
9120,electronics-9120,electronics,94.40,340
9121,clothing-9121,clothing,95.77,347
9122,books-9122,books,97.14,354
9123,home-9123,home,98.51,361
9124,toys-9124,toys,99.88,368
9125,food-9125,food,1.25,375
9126,electronics-9126,electronics,2.62,382
9127,clothing-9127,clothing,3.99,389
9128,books-9128,books,5.36,396
9129,home-9129,home,6.73,403
9130,toys-9130,toys,8.10,410
9131,food-9131,food,9.47,417
9132,electronics-9132,electronics,10.84,424
9133,clothing-9133,clothing,12.21,431
9134,books-9134,books,13.58,438
9135,home-9135,home,14.95,445
9136,toys-9136,toys,16.32,452
9137,food-9137,food,17.69,459
9138,electronics-9138,electronics,19.06,466
9139,clothing-9139,clothing,20.43,473
9140,books-9140,books,21.80,480
9141,home-9141,home,23.17,487
9142,toys-9142,toys,24.54,494
9143,food-9143,food,25.91,1
9144,electronics-9144,electronics,27.28,8
9145,clothing-9145,clothing,28.65,15
9146,books-9146,books,30.02,22
9147,home-9147,home,31.39,29
9148,toys-9148,toys,32.76,36
9149,food-9149,food,34.13,43
9150,electronics-9150,electronics,35.50,50
9151,clothing-9151,clothing,36.87,57
9152,books-9152,books,38.24,64
9153,home-9153,home,39.61,71
9154,toys-9154,toys,40.98,78
9155,food-9155,food,42.35,85
9156,electronics-9156,electronics,43.72,92
9157,clothing-9157,clothing,45.09,99
9158,books-9158,books,46.46,106
9159,home-9159,home,47.83,113
9160,toys-9160,toys,49.20,120
9161,food-9161,food,50.57,127
9162,electronics-9162,electronics,51.94,134
9163,clothing-9163,clothing,53.31,141
9164,books-9164,books,54.68,148
9165,home-9165,home,56.05,155
9166,toys-9166,toys,57.42,162
9167,food-9167,food,58.79,169
9168,electronics-9168,electronics,60.16,176
9169,clothing-9169,clothing,61.53,183
9170,books-9170,books,62.90,190
9171,home-9171,home,64.27,197
9172,toys-9172,toys,65.64,204
9173,food-9173,food,67.01,211
9174,electronics-9174,electronics,68.38,218
9175,clothing-9175,clothing,69.75,225
9176,books-9176,books,71.12,232
9177,home-9177,home,72.49,239
9178,toys-9178,toys,73.86,246
9179,food-9179,food,75.23,253
9180,electronics-9180,electronics,76.60,260
9181,clothing-9181,clothing,77.97,267
9182,books-9182,books,79.34,274
9183,home-9183,home,80.71,281
9184,toys-9184,toys,82.08,288
9185,food-9185,food,83.45,295
9186,electronics-9186,electronics,84.82,302
9187,clothing-9187,clothing,86.19,309
9188,books-9188,books,87.56,316
9189,home-9189,home,88.93,323
9190,toys-9190,toys,90.30,330
9191,food-9191,food,91.67,337
9192,electronics-9192,electronics,93.04,344
9193,clothing-9193,clothing,94.41,351
9194,books-9194,books,95.78,358
9195,home-9195,home,97.15,365
9196,toys-9196,toys,98.52,372
9197,food-9197,food,99.89,379
9198,electronics-9198,electronics,1.26,386
9199,clothing-9199,clothing,2.63,393
9200,books-9200,books,4.00,400
9201,home-9201,home,5.37,407
9202,toys-9202,toys,6.74,414
9203,food-9203,food,8.11,421
9204,electronics-9204,electronics,9.48,428
9205,clothing-9205,clothing,10.85,435
9206,books-9206,books,12.22,442
9207,home-9207,home,13.59,449
9208,toys-9208,toys,14.96,456
9209,food-9209,food,16.33,463
9210,electronics-9210,electronics,17.70,470
9211,clothing-9211,clothing,19.07,477
9212,books-9212,books,20.44,484
9213,home-9213,home,21.81,491
9214,toys-9214,toys,23.18,498
9215,food-9215,food,24.55,5
9216,electronics-9216,electronics,25.92,12
9217,clothing-9217,clothing,27.29,19
9218,books-9218,books,28.66,26
9219,home-9219,home,30.03,33
9220,toys-9220,toys,31.40,40
9221,food-9221,food,32.77,47
9222,electronics-9222,electronics,34.14,54
9223,clothing-9223,clothing,35.51,61
9224,books-9224,books,36.88,68
9225,home-9225,home,38.25,75
9226,toys-9226,toys,39.62,82
9227,food-9227,food,40.99,89
9228,electronics-9228,electronics,42.36,96
9229,clothing-9229,clothing,43.73,103
9230,books-9230,books,45.10,110
9231,home-9231,home,46.47,117
9232,toys-9232,toys,47.84,124
9233,food-9233,food,49.21,131
9234,electronics-9234,electronics,50.58,138
9235,clothing-9235,clothing,51.95,145
9236,books-9236,books,53.32,152
9237,home-9237,home,54.69,159
9238,toys-9238,toys,56.06,166
9239,food-9239,food,57.43,173
9240,electronics-9240,electronics,58.80,180
9241,clothing-9241,clothing,60.17,187
9242,books-9242,books,61.54,194
9243,home-9243,home,62.91,201
9244,toys-9244,toys,64.28,208
9245,food-9245,food,65.65,215
9246,electronics-9246,electronics,67.02,222
9247,clothing-9247,clothing,68.39,229
9248,books-9248,books,69.76,236
9249,home-9249,home,71.13,243
9250,toys-9250,toys,72.50,250
9251,food-9251,food,73.87,257
9252,electronics-9252,electronics,75.24,264
9253,clothing-9253,clothing,76.61,271
9254,books-9254,books,77.98,278
9255,home-9255,home,79.35,285
9256,toys-9256,toys,80.72,292
9257,food-9257,food,82.09,299
9258,electronics-9258,electronics,83.46,306
9259,clothing-9259,clothing,84.83,313
9260,books-9260,books,86.20,320
9261,home-9261,home,87.57,327
9262,toys-9262,toys,88.94,334
9263,food-9263,food,90.31,341
9264,electronics-9264,electronics,91.68,348
9265,clothing-9265,clothing,93.05,355
9266,books-9266,books,94.42,362
9267,home-9267,home,95.79,369
9268,toys-9268,toys,97.16,376
9269,food-9269,food,98.53,383
9270,electronics-9270,electronics,99.90,390
9271,clothing-9271,clothing,1.27,397
9272,books-9272,books,2.64,404
9273,home-9273,home,4.01,411
9274,toys-9274,toys,5.38,418
9275,food-9275,food,6.75,425
9276,electronics-9276,electronics,8.12,432
9277,clothing-9277,clothing,9.49,439
9278,books-9278,books,10.86,446
9279,home-9279,home,12.23,453
9280,toys-9280,toys,13.60,460
9281,food-9281,food,14.97,467
9282,electronics-9282,electronics,16.34,474
9283,clothing-9283,clothing,17.71,481
9284,books-9284,books,19.08,488
9285,home-9285,home,20.45,495
9286,toys-9286,toys,21.82,2
9287,food-9287,food,23.19,9
9288,electronics-9288,electronics,24.56,16
9289,clothing-9289,clothing,25.93,23
9290,books-9290,books,27.30,30
9291,home-9291,home,28.67,37
9292,toys-9292,toys,30.04,44
9293,food-9293,food,31.41,51
9294,electronics-9294,electronics,32.78,58
9295,clothing-9295,clothing,34.15,65
9296,books-9296,books,35.52,72
9297,home-9297,home,36.89,79
9298,toys-9298,toys,38.26,86
9299,food-9299,food,39.63,93
9300,electronics-9300,electronics,41.00,100
9301,clothing-9301,clothing,42.37,107
9302,books-9302,books,43.74,114
9303,home-9303,home,45.11,121
9304,toys-9304,toys,46.48,128
9305,food-9305,food,47.85,135
9306,electronics-9306,electronics,49.22,142
9307,clothing-9307,clothing,50.59,149
9308,books-9308,books,51.96,156
9309,home-9309,home,53.33,163
9310,toys-9310,toys,54.70,170
9311,food-9311,food,56.07,177
9312,electronics-9312,electronics,57.44,184
9313,clothing-9313,clothing,58.81,191
9314,books-9314,books,60.18,198
9315,home-9315,home,61.55,205
9316,toys-9316,toys,62.92,212
9317,food-9317,food,64.29,219
9318,electronics-9318,electronics,65.66,226
9319,clothing-9319,clothing,67.03,233
9320,books-9320,books,68.40,240
9321,home-9321,home,69.77,247
9322,toys-9322,toys,71.14,254
9323,food-9323,food,72.51,261
9324,electronics-9324,electronics,73.88,268
9325,clothing-9325,clothing,75.25,275
9326,books-9326,books,76.62,282
9327,home-9327,home,77.99,289
9328,toys-9328,toys,79.36,296
9329,food-9329,food,80.73,303
9330,electronics-9330,electronics,82.10,310
9331,clothing-9331,clothing,83.47,317
9332,books-9332,books,84.84,324
9333,home-9333,home,86.21,331
9334,toys-9334,toys,87.58,338
9335,food-9335,food,88.95,345
9336,electronics-9336,electronics,90.32,352
9337,clothing-9337,clothing,91.69,359
9338,books-9338,books,93.06,366
9339,home-9339,home,94.43,373
9340,toys-9340,toys,95.80,380
9341,food-9341,food,97.17,387
9342,electronics-9342,electronics,98.54,394
9343,clothing-9343,clothing,99.91,401
9344,books-9344,books,1.28,408
9345,home-9345,home,2.65,415
9346,toys-9346,toys,4.02,422
9347,food-9347,food,5.39,429
9348,electronics-9348,electronics,6.76,436
9349,clothing-9349,clothing,8.13,443
9350,books-9350,books,9.50,450
9351,home-9351,home,10.87,457
9352,toys-9352,toys,12.24,464
9353,food-9353,food,13.61,471
9354,electronics-9354,electronics,14.98,478
9355,clothing-9355,clothing,16.35,485
9356,books-9356,books,17.72,492
9357,home-9357,home,19.09,499
9358,toys-9358,toys,20.46,6
9359,food-9359,food,21.83,13
9360,electronics-9360,electronics,23.20,20
9361,clothing-9361,clothing,24.57,27
9362,books-9362,books,25.94,34
9363,home-9363,home,27.31,41
9364,toys-9364,toys,28.68,48
9365,food-9365,food,30.05,55
9366,electronics-9366,electronics,31.42,62
9367,clothing-9367,clothing,32.79,69
9368,books-9368,books,34.16,76
9369,home-9369,home,35.53,83
9370,toys-9370,toys,36.90,90
9371,food-9371,food,38.27,97
9372,electronics-9372,electronics,39.64,104
9373,clothing-9373,clothing,41.01,111
9374,books-9374,books,42.38,118
9375,home-9375,home,43.75,125
9376,toys-9376,toys,45.12,132
9377,food-9377,food,46.49,139
9378,electronics-9378,electronics,47.86,146
9379,clothing-9379,clothing,49.23,153
9380,books-9380,books,50.60,160
9381,home-9381,home,51.97,167
9382,toys-9382,toys,53.34,174
9383,food-9383,food,54.71,181
9384,electronics-9384,electronics,56.08,188
9385,clothing-9385,clothing,57.45,195
9386,books-9386,books,58.82,202
9387,home-9387,home,60.19,209
9388,toys-9388,toys,61.56,216
9389,food-9389,food,62.93,223
9390,electronics-9390,electronics,64.30,230
9391,clothing-9391,clothing,65.67,237
9392,books-9392,books,67.04,244
9393,home-9393,home,68.41,251
9394,toys-9394,toys,69.78,258
9395,food-9395,food,71.15,265
9396,electronics-9396,electronics,72.52,272
9397,clothing-9397,clothing,73.89,279
9398,books-9398,books,75.26,286
9399,home-9399,home,76.63,293
9400,toys-9400,toys,78.00,300
9401,food-9401,food,79.37,307
9402,electronics-9402,electronics,80.74,314
9403,clothing-9403,clothing,82.11,321
9404,books-9404,books,83.48,328
9405,home-9405,home,84.85,335
9406,toys-9406,toys,86.22,342
9407,food-9407,food,87.59,349
9408,electronics-9408,electronics,88.96,356
9409,clothing-9409,clothing,90.33,363
9410,books-9410,books,91.70,370
9411,home-9411,home,93.07,377
9412,toys-9412,toys,94.44,384
9413,food-9413,food,95.81,391
9414,electronics-9414,electronics,97.18,398
9415,clothing-9415,clothing,98.55,405
9416,books-9416,books,99.92,412
9417,home-9417,home,1.29,419
9418,toys-9418,toys,2.66,426
9419,food-9419,food,4.03,433
9420,electronics-9420,electronics,5.40,440
9421,clothing-9421,clothing,6.77,447
9422,books-9422,books,8.14,454
9423,home-9423,home,9.51,461
9424,toys-9424,toys,10.88,468
9425,food-9425,food,12.25,475
9426,electronics-9426,electronics,13.62,482
9427,clothing-9427,clothing,14.99,489
9428,books-9428,books,16.36,496
9429,home-9429,home,17.73,3
9430,toys-9430,toys,19.10,10
9431,food-9431,food,20.47,17
9432,electronics-9432,electronics,21.84,24
9433,clothing-9433,clothing,23.21,31
9434,books-9434,books,24.58,38
9435,home-9435,home,25.95,45
9436,toys-9436,toys,27.32,52
9437,food-9437,food,28.69,59
9438,electronics-9438,electronics,30.06,66
9439,clothing-9439,clothing,31.43,73
9440,books-9440,books,32.80,80
9441,home-9441,home,34.17,87
9442,toys-9442,toys,35.54,94
9443,food-9443,food,36.91,101
9444,electronics-9444,electronics,38.28,108
9445,clothing-9445,clothing,39.65,115
9446,books-9446,books,41.02,122
9447,home-9447,home,42.39,129
9448,toys-9448,toys,43.76,136
9449,food-9449,food,45.13,143
9450,electronics-9450,electronics,46.50,150
9451,clothing-9451,clothing,47.87,157
9452,books-9452,books,49.24,164
9453,home-9453,home,50.61,171
9454,toys-9454,toys,51.98,178
9455,food-9455,food,53.35,185
9456,electronics-9456,electronics,54.72,192
9457,clothing-9457,clothing,56.09,199
9458,books-9458,books,57.46,206
9459,home-9459,home,58.83,213
9460,toys-9460,toys,60.20,220
9461,food-9461,food,61.57,227
9462,electronics-9462,electronics,62.94,234
9463,clothing-9463,clothing,64.31,241
9464,books-9464,books,65.68,248
9465,home-9465,home,67.05,255
9466,toys-9466,toys,68.42,262
9467,food-9467,food,69.79,269
9468,electronics-9468,electronics,71.16,276
9469,clothing-9469,clothing,72.53,283
9470,books-9470,books,73.90,290
9471,home-9471,home,75.27,297
9472,toys-9472,toys,76.64,304
9473,food-9473,food,78.01,311
9474,electronics-9474,electronics,79.38,318
9475,clothing-9475,clothing,80.75,325
9476,books-9476,books,82.12,332
9477,home-9477,home,83.49,339
9478,toys-9478,toys,84.86,346
9479,food-9479,food,86.23,353
9480,electronics-9480,electronics,87.60,360
9481,clothing-9481,clothing,88.97,367
9482,books-9482,books,90.34,374
9483,home-9483,home,91.71,381
9484,toys-9484,toys,93.08,388
9485,food-9485,food,94.45,395
9486,electronics-9486,electronics,95.82,402
9487,clothing-9487,clothing,97.19,409
9488,books-9488,books,98.56,416
9489,home-9489,home,99.93,423
9490,toys-9490,toys,1.30,430
9491,food-9491,food,2.67,437
9492,electronics-9492,electronics,4.04,444
9493,clothing-9493,clothing,5.41,451
9494,books-9494,books,6.78,458
9495,home-9495,home,8.15,465
9496,toys-9496,toys,9.52,472
9497,food-9497,food,10.89,479
9498,electronics-9498,electronics,12.26,486
9499,clothing-9499,clothing,13.63,493
9500,books-9500,books,15.00,0
9501,home-9501,home,16.37,7
9502,toys-9502,toys,17.74,14
9503,food-9503,food,19.11,21
9504,electronics-9504,electronics,20.48,28
9505,clothing-9505,clothing,21.85,35
9506,books-9506,books,23.22,42
9507,home-9507,home,24.59,49
9508,toys-9508,toys,25.96,56
9509,food-9509,food,27.33,63
9510,electronics-9510,electronics,28.70,70
9511,clothing-9511,clothing,30.07,77
9512,books-9512,books,31.44,84
9513,home-9513,home,32.81,91
9514,toys-9514,toys,34.18,98
9515,food-9515,food,35.55,105
9516,electronics-9516,electronics,36.92,112
9517,clothing-9517,clothing,38.29,119
9518,books-9518,books,39.66,126
9519,home-9519,home,41.03,133
9520,toys-9520,toys,42.40,140
9521,food-9521,food,43.77,147
9522,electronics-9522,electronics,45.14,154
9523,clothing-9523,clothing,46.51,161
9524,books-9524,books,47.88,168
9525,home-9525,home,49.25,175
9526,toys-9526,toys,50.62,182
9527,food-9527,food,51.99,189
9528,electronics-9528,electronics,53.36,196
9529,clothing-9529,clothing,54.73,203
9530,books-9530,books,56.10,210
9531,home-9531,home,57.47,217
9532,toys-9532,toys,58.84,224
9533,food-9533,food,60.21,231
9534,electronics-9534,electronics,61.58,238
9535,clothing-9535,clothing,62.95,245
9536,books-9536,books,64.32,252
9537,home-9537,home,65.69,259
9538,toys-9538,toys,67.06,266
9539,food-9539,food,68.43,273
9540,electronics-9540,electronics,69.80,280
9541,clothing-9541,clothing,71.17,287
9542,books-9542,books,72.54,294
9543,home-9543,home,73.91,301
9544,toys-9544,toys,75.28,308
9545,food-9545,food,76.65,315
9546,electronics-9546,electronics,78.02,322
9547,clothing-9547,clothing,79.39,329
9548,books-9548,books,80.76,336
9549,home-9549,home,82.13,343
9550,toys-9550,toys,83.50,350
9551,food-9551,food,84.87,357
9552,electronics-9552,electronics,86.24,364
9553,clothing-9553,clothing,87.61,371
9554,books-9554,books,88.98,378
9555,home-9555,home,90.35,385
9556,toys-9556,toys,91.72,392
9557,food-9557,food,93.09,399
9558,electronics-9558,electronics,94.46,406
9559,clothing-9559,clothing,95.83,413
9560,books-9560,books,97.20,420
9561,home-9561,home,98.57,427
9562,toys-9562,toys,99.94,434
9563,food-9563,food,1.31,441
9564,electronics-9564,electronics,2.68,448
